State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Acacia phasmoides J.H.Willis,Acacia phasmoides,native,Acacia phasmoides J.H.Willis,Acacia phasmoides,native,J.H.Willis,accepted,Similar for the state flora and the APC,native,native,native
Acacia phlebophylla F.Muell. ex H.B.Will.,Acacia phlebophylla,native,Acacia phlebophylla F.Muell. ex H.B.Will.,Acacia phlebophylla,native,F.Muell. ex H.B.Will.,accepted,Similar for the state flora and the APC,native,native,native
Acacia podalyriifolia A.Cunn. ex G.Don,Acacia podalyriifolia,introduced,Acacia podalyriifolia A.Cunn. ex G.Don,Acacia podalyriifolia,doubtfully naturalised,A.Cunn. ex G.Don,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,casual
Acacia pravissima F.Muell.,Acacia pravissima,native colonising,Acacia pravissima F.Muell. ex Benth.,Acacia pravissima,native colonising,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native colonising,native,native
Acacia prominens A.Cunn. ex Don,Acacia prominens,naturalised,Acacia prominens A.Cunn. ex G.Don,Acacia prominens,naturalised,A.Cunn. ex G.Don,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Acacia provincialis A.Camus,Acacia provincialis,native colonising,Acacia provincialis A.Camus,Acacia provincialis,native colonising,A.Camus,accepted,Similar for the state flora and the APC,native colonising,native,native
Acacia pycnantha Benth.,Acacia pycnantha,native,Acacia pycnantha Benth.,Acacia pycnantha,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia uncifolia (J.M.Black) O'Leary,Acacia uncifolia,native,Acacia uncifolia (J.M.Black) O'Leary,Acacia uncifolia,native,(J.M.Black) O'Leary,accepted,Similar for the state flora and the APC,native,native,native
Acacia rigens A.Cunn. ex Don,Acacia rigens,native,Acacia rigens A.Cunn. ex G.Don,Acacia rigens,native,A.Cunn. ex G.Don,accepted,Similar for the state flora and the APC,native,native,native
Acacia rostellifera Benth.,Acacia rostellifera,naturalised,Acacia rostellifera Benth.,Acacia rostellifera,naturalised,Benth.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Acacia rostriformis Maslin & D.J.Murphy,Acacia rostriformis,native,Acacia rostriformis Maslin & D.J.Murphy,Acacia rostriformis,native,Maslin & D.J.Murphy,accepted,Similar for the state flora and the APC,native,native,native
Acacia rubida A.Cunn.,Acacia rubida,native,Acacia rubida A.Cunn.,Acacia rubida,native,A.Cunn.,accepted,Similar for the state flora and the APC,native,native,native
Acacia rupicola F.Muell. ex Benth.,Acacia rupicola,native colonising,Acacia rupicola F.Muell. ex Benth.,Acacia rupicola,native potentially colonising,F.Muell. ex Benth.,accepted,"According to the state flora is native colonising, while according to the APC is native potentially colonising",native colonising,native,native
Acacia salicina Lindl.,Acacia salicina,native,Acacia salicina Lindl.,Acacia salicina,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Acacia saligna (Labill.) H.L.Wendl.,Acacia saligna,naturalised,Acacia saligna (Labill.) H.L.Wendl.,Acacia saligna,naturalised,(Labill.) H.L.Wendl.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Acacia schinoides Benth.,Acacia schinoides,naturalised,Acacia schinoides Benth.,Acacia schinoides,naturalised,Benth.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Acacia sclerophylla Lindl.,Acacia sclerophylla,native,Acacia sclerophylla Lindl.,Acacia sclerophylla,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Acacia sclerophylla var. sclerophylla NA,Acacia sclerophylla var. sclerophylla,native,Acacia sclerophylla Lindl. var. sclerophylla,Acacia sclerophylla var. sclerophylla,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia siculiformis A.Cunn. ex Benth.,Acacia siculiformis,native,Acacia siculiformis A.Cunn. ex Benth.,Acacia siculiformis,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia silvestris Tindale,Acacia silvestris,native,Acacia silvestris Tindale,Acacia silvestris,native,Tindale,accepted,Similar for the state flora and the APC,native,native,native
Acacia simmonsiana O'Leary & Maslin,Acacia simmonsiana,native,Acacia simmonsiana O'Leary & Maslin,Acacia simmonsiana,native,O'Leary & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia tabula Molyneux & Forrester,Acacia tabula,native,Acacia tabula Molyneux & Forrester,Acacia tabula,native,Molyneux & Forrester,accepted,Similar for the state flora and the APC,native,native,native
Acacia sporadica N.G.Walsh,Acacia sporadica,native,Acacia sporadica N.G.Walsh,Acacia sporadica,native,N.G.Walsh,accepted,Similar for the state flora and the APC,native,native,native
Acacia sp. aff. rigens (Gerang Gerung) NA,Acacia sp. aff. rigens (Gerang Gerung),native,Acacia sp. Gerang Gerung (M.G.Corrick 6451) Vic. Herbarium,Acacia sp. Gerang Gerung (M.G.Corrick 6451),native,Vic. Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Acacia spinescens Benth.,Acacia spinescens,native,Acacia spinescens Benth.,Acacia spinescens,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia stenophylla A.Cunn. ex Benth.,Acacia stenophylla,native,Acacia stenophylla A.Cunn. ex Benth.,Acacia stenophylla,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia stricta (Andrews) Willd.,Acacia stricta,native,Acacia stricta (Andrews) Willd.,Acacia stricta,native,(Andrews) Willd.,accepted,Similar for the state flora and the APC,native,native,native
Acacia suaveolens (Sm.) Willd.,Acacia suaveolens,native,Acacia suaveolens (Sm.) Willd.,Acacia suaveolens,native,(Sm.) Willd.,accepted,Similar for the state flora and the APC,native,native,native
Acacia subporosa F.Muell.,Acacia subporosa,native,Acacia subporosa F.Muell.,Acacia subporosa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia subtilinervis F.Muell.,Acacia subtilinervis,native,Acacia subtilinervis F.Muell.,Acacia subtilinervis,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia trineura F.Muell.,Acacia trineura,native,Acacia trineura F.Muell.,Acacia trineura,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia triptera Benth.,Acacia triptera,native,Acacia triptera Benth.,Acacia triptera,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia ulicifolia (Salisb.) Court,Acacia ulicifolia,native,Acacia ulicifolia (Salisb.) Court,Acacia ulicifolia,native,(Salisb.) Court,accepted,Similar for the state flora and the APC,native,native,native
Acacia ureniae N.G.Walsh,Acacia ureniae,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia verticillata (L'H�r.) Willd.,Acacia verticillata,native,Acacia verticillata (L'H�r.) Willd.,Acacia verticillata,native,(L'H�r.) Willd.,accepted,Similar for the state flora and the APC,native,native,native
Acacia verticillata subsp. cephalantha (F.Muell.) Court,Acacia verticillata subsp. cephalantha,native,Acacia verticillata subsp. cephalantha (F.Muell.) Court,Acacia verticillata subsp. cephalantha,native,(F.Muell.) Court,accepted,Similar for the state flora and the APC,native,native,native
Acacia verticillata subsp. ovoidea (Benth.) Court,Acacia verticillata subsp. ovoidea,native,Acacia verticillata subsp. ovoidea (Benth.) Court,Acacia verticillata subsp. ovoidea,native,(Benth.) Court,accepted,Similar for the state flora and the APC,native,native,native
Acacia verticillata subsp. ruscifolia (A.Cunn. ex G.Don) Court,Acacia verticillata subsp. ruscifolia,native,Acacia verticillata subsp. ruscifolia (A.Cunn. ex G.Don) Court,Acacia verticillata subsp. ruscifolia,native,(A.Cunn. ex G.Don) Court,accepted,Similar for the state flora and the APC,native,native,native
Acacia verticillata subsp. verticillata NA,Acacia verticillata subsp. verticillata,native,Acacia verticillata (L'H�r.) Willd. subsp. verticillata,Acacia verticillata subsp. verticillata,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia victoriae Benth.,Acacia victoriae,native,Acacia victoriae Benth.,Acacia victoriae,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia victoriae subsp. victoriae NA,Acacia victoriae subsp. victoriae,native,Acacia victoriae Benth. subsp. victoriae,Acacia victoriae subsp. victoriae,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia wilhelmiana F.Muell.,Acacia wilhelmiana,native,Acacia wilhelmiana F.Muell.,Acacia wilhelmiana,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia x grayana J.H.Willis,Acacia x grayana,native,Acacia x grayana J.H.Willis,Acacia x grayana,native,J.H.Willis,accepted,Similar for the state flora and the APC,native,native,native
Acaena agnipila Gand.,Acaena agnipila,native,Acaena x ovina A.Cunn.,Acaena x ovina,native,A.Cunn.,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Acaena novae-zelandiae Kirk,Acaena novae-zelandiae,native,Acaena novae-zelandiae Kirk,Acaena novae-zelandiae,native,Kirk,accepted,Similar for the state flora and the APC,native,native,native
Acaena echinata Nees,Acaena echinata,native,Acaena echinata Nees,Acaena echinata,native,Nees,accepted,Similar for the state flora and the APC,native,native,native
Acaena x anserovina Orchard,Acaena x anserovina,native,Acaena x anserovina Orchard,Acaena x anserovina,native,Orchard,accepted,Similar for the state flora and the APC,native,native,native
Acaena x ovina A.Cunn.,Acaena x ovina,native,Acaena x ovina A.Cunn.,Acaena x ovina,native,A.Cunn.,accepted,Similar for the state flora and the APC,native,native,native
Acanthospermum hispidum DC.,Acanthospermum hispidum,introduced,Acanthospermum hispidum DC.,Acanthospermum hispidum,doubtfully naturalised,DC.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,casual
Acanthus mollis L.,Acanthus mollis,naturalised,Acanthus mollis L.,Acanthus mollis,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Acaulon chrysacanthum I.G.Stone,Acaulon chrysacanthum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acaulon granulosum I.G.Stone,Acaulon granulosum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acaulon integrifolium Mull.Hal.,Acaulon integrifolium,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acaulon leucochaete I.G.Stone,Acaulon leucochaete,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acaulon mediterraneum Limpr.,Acaulon mediterraneum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acaulon triquetrum (Spruce) Mull.Hal.,Acaulon triquetrum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acer negundo L.,Acer negundo,naturalised,Acer negundo L.,Acer negundo,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Acer palmatum Thunb.,Acer palmatum,introduced,Acer palmatum Thunb.,Acer palmatum,doubtfully naturalised,Thunb.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,casual
Acer pseudoplatanus L.,Acer pseudoplatanus,naturalised,Acer pseudoplatanus L.,Acer pseudoplatanus,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Acetosa sagittata (Thunb.) L.A.S.Johnson & B.G.Briggs,Acetosa sagittata,naturalised,Rumex sagittatus Thunb.,Rumex sagittatus,naturalised,Thunb.,nomenclatural synonym,Similar for the state flora and the APC,naturalised,introduced,established
Acetosa vesicaria (L.) A.Love,Acetosa vesicaria,formerly introduced,Rumex vesicarius L.,Rumex vesicarius,NA,L.,nomenclatural synonym,Not recorded on the APC as present in this state,formerly introduced,introduced,NA
Acetosella vulgaris Fourr.,Acetosella vulgaris,naturalised,Rumex acetosella L.,Rumex acetosella,naturalised,L.,nomenclatural synonym,Similar for the state flora and the APC,naturalised,introduced,established
Achillea distans Willd.,Achillea distans,introduced,Achillea distans Waldst. & Kit. ex Willd.,Achillea distans,naturalised,Waldst. & Kit. ex Willd.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,NA
Achillea distans subsp. tanacetifolia (All.) Janch.,Achillea distans subsp. tanacetifolia,naturalised,Achillea distans Waldst. & Kit. ex Willd.,Achillea distans,naturalised,Waldst. & Kit. ex Willd.,taxonomic synonym,Similar for the state flora and the APC,naturalised,introduced,established
Achillea millefolium L.,Achillea millefolium,naturalised,Achillea millefolium L.,Achillea millefolium,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Amelichloa caudata (Trin.) Arriaga & Barkworth,Amelichloa caudata,native,Amelichloa caudata (Trin.) Arriaga & Barkworth,Amelichloa caudata,naturalised,(Trin.) Arriaga & Barkworth,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,native,native
Achrophyllum dentatum (Hook.f. & Wilson) Vitt & Crosby,Achrophyllum dentatum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acianthus caudatus R.Br.,Acianthus caudatus,native,Acianthus caudatus R.Br.,Acianthus caudatus,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Acianthus collinus D.L.Jones,Acianthus collinus,native,Acianthus collinus D.L.Jones,Acianthus collinus,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Acianthus exsertus R.Br.,Acianthus exsertus,native,Acianthus exsertus R.Br.,Acianthus exsertus,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Acianthus fornicatus R.Br.,Acianthus fornicatus,native,Acianthus fornicatus R.Br.,Acianthus fornicatus,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Acianthus pusillus D.L.Jones,Acianthus pusillus,native,Acianthus pusillus D.L.Jones,Acianthus pusillus,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Cyrtostylis reniformis R.Br.,Cyrtostylis reniformis,native,Cyrtostylis reniformis R.Br.,Cyrtostylis reniformis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
